!,,,,
! ----------------------------------------------------------------------------------------------,,,,
!,,,,
! Revision 0.0  2012-09-17 Andre ,,,,
! GB2 Initial version,,,,
!,,,,
! ----------------------------------------------------------------------------------------------,,,,
# Addr,Name,Def/mask,SubDes,Des
,,,,
R30.4773,Optical Rx Lane 2 Eq observe 1,16'h0007,,
30.4773.15:4,Reserved,R,,
30.4773.3:0,Equalizer state,R,,"This value indicates the active receive linear equalizer setting.  When adaptation is disabled it will match the value in register r25.4, when enabled it will indicate the value to which it is adapted."
,,,,
R30.5029,Optical Rx Lane 3 Eq observe 1,16'h0007,,
30.5029.15:4,Reserved,R,,
30.5029.3:0,Equalizer state,R,,"This value indicates the active receive linear equalizer setting.  When adaptation is disabled it will match the value in register r25.4, when enabled it will indicate the value to which it is adapted."
,,,,
R30.5285,Optical Rx Lane 4 Eq observe 1,16'h0007,,
30.5285.15:4,Reserved,R,,
30.5285.3:0,Equalizer state,R,,"This value indicates the active receive linear equalizer setting.  When adaptation is disabled it will match the value in register r25.4, when enabled it will indicate the value to which it is adapted."
,,,,
R30.5541,Optical Rx Lane 5 Eq observe 1,16'h0007,,
30.5541.15:4,Reserved,R,,
30.5541.3:0,Equalizer state,R,,"This value indicates the active receive linear equalizer setting.  When adaptation is disabled it will match the value in register r25.4, when enabled it will indicate the value to which it is adapted."
,,,,
R30.5797,Optical Rx Lane 6 Eq observe 1,16'h0007,,
30.5797.15:4,Reserved,R,,
30.5797.3:0,Equalizer state,R,,"This value indicates the active receive linear equalizer setting.  When adaptation is disabled it will match the value in register r25.4, when enabled it will indicate the value to which it is adapted."
,,,,
R30.6053,Optical Rx Lane 7 Eq observe 1,16'h0007,,
30.6053.15:4,Reserved,R,,
30.6053.3:0,Equalizer state,R,,"This value indicates the active receive linear equalizer setting.  When adaptation is disabled it will match the value in register r25.4, when enabled it will indicate the value to which it is adapted."
,,,,
R30.6309,Optical Rx Lane 8 Eq observe 1,16'h0007,,
30.6309.15:4,Reserved,R,,
30.6309.3:0,Equalizer state,R,,"This value indicates the active receive linear equalizer setting.  When adaptation is disabled it will match the value in register r25.4, when enabled it will indicate the value to which it is adapted."
,,,,
R30.6565,Optical Rx Lane 9 Eq observe 1,16'h0007,,
30.6565.15:4,Reserved,R,,
30.6565.3:0,Equalizer state,R,,"This value indicates the active receive linear equalizer setting.  When adaptation is disabled it will match the value in register r25.4, when enabled it will indicate the value to which it is adapted."
,,,,
,,,,
,,,,
R30.4262,Optical Rx Lane 0 Eq setting,16'h0007,,
30.4262.15:4,Reserved,R,,
30.4262.3:0,Equalizer Setting,RW,,This value selects the receive linear equalizer setting when equalizer adaptation is disabled.
,,,,
R30.4518,Optical Rx Lane 1 Eq setting,16'h0007,,
30.4518.15:4,Reserved,R,,
30.4518.3:0,Equalizer Setting,RW,,This value selects the receive linear equalizer setting when equalizer adaptation is disabled.
,,,,
R30.4774,Optical Rx Lane 2 Eq setting,16'h0007,,
30.4774.15:4,Reserved,R,,
30.4774.3:0,Equalizer Setting,RW,,This value selects the receive linear equalizer setting when equalizer adaptation is disabled.
,,,,
R30.5030,Optical Rx Lane 3 Eq setting,16'h0007,,
30.5030.15:4,Reserved,R,,
30.5030.3:0,Equalizer Setting,RW,,This value selects the receive linear equalizer setting when equalizer adaptation is disabled.
,,,,
R30.5286,Optical Rx Lane 4 Eq setting,16'h0007,,
30.5286.15:4,Reserved,R,,
30.5286.3:0,Equalizer Setting,RW,,This value selects the receive linear equalizer setting when equalizer adaptation is disabled.
,,,,
R30.5542,Optical Rx Lane 5 Eq setting,16'h0007,,
30.5542.15:4,Reserved,R,,
30.5542.3:0,Equalizer Setting,RW,,This value selects the receive linear equalizer setting when equalizer adaptation is disabled.
,,,,
R30.5798,Optical Rx Lane 6 Eq setting,16'h0007,,
30.5798.15:4,Reserved,R,,
30.5798.3:0,Equalizer Setting,RW,,This value selects the receive linear equalizer setting when equalizer adaptation is disabled.
,,,,
R30.6054,Optical Rx Lane 7 Eq setting,16'h0007,,
30.6054.15:4,Reserved,R,,
30.6054.3:0,Equalizer Setting,RW,,This value selects the receive linear equalizer setting when equalizer adaptation is disabled.
,,,,
R30.6310,Optical Rx Lane 8 Eq setting,16'h0007,,
30.6310.15:4,Reserved,R,,
30.6310.3:0,Equalizer Setting,RW,,This value selects the receive linear equalizer setting when equalizer adaptation is disabled.
,,,,
R30.6566,Optical Rx Lane 9 Eq setting,16'h0007,,
30.6566.15:4,Reserved,R,,
30.6566.3:0,Equalizer Setting,RW,,This value selects the receive linear equalizer setting when equalizer adaptation is disabled.
,,,,
,,,,
,,,,
R30.4263,Optical Rx Lane 0 2nd order CDR Observe,16'h0000,,
30.4263.15:14,Reserved,R,,
30.4263.13:0,CDR2 Trip,R,,This field indicates the number of 1st order incr/decr pulses accumulated within the most recent second order CDR voting interval. This value can be used to determine the magnitude of uncorrected receive clock ppm offset.
,,,,
R30.4519,Optical Rx Lane 1 2nd order CDR Observe,16'h0000,,
30.4519.15:14,Reserved,R,,
30.4519.13:0,CDR2 Trip,R,,This field indicates the number of 1st order incr/decr pulses accumulated within the most recent second order CDR voting interval. This value can be used to determine the magnitude of uncorrected receive clock ppm offset.
,,,,
R30.4775,Optical Rx Lane 2 2nd order CDR Observe,16'h0000,,
30.4775.15:14,Reserved,R,,
30.4775.13:0,CDR2 Trip,R,,This field indicates the number of 1st order incr/decr pulses accumulated within the most recent second order CDR voting interval. This value can be used to determine the magnitude of uncorrected receive clock ppm offset.
,,,,
R30.5031,Optical Rx Lane 3 2nd order CDR Observe,16'h0000,,
30.5031.15:14,Reserved,R,,
30.5031.13:0,CDR2 Trip,R,,This field indicates the number of 1st order incr/decr pulses accumulated within the most recent second order CDR voting interval. This value can be used to determine the magnitude of uncorrected receive clock ppm offset.
,,,,
R30.5287,Optical Rx Lane 4 2nd order CDR Observe,16'h0000,,
30.5287.15:14,Reserved,R,,
30.5287.13:0,CDR2 Trip,R,,This field indicates the number of 1st order incr/decr pulses accumulated within the most recent second order CDR voting interval. This value can be used to determine the magnitude of uncorrected receive clock ppm offset.
,,,,
R30.5543,Optical Rx Lane 5 2nd order CDR Observe,16'h0000,,
30.5543.15:14,Reserved,R,,
30.5543.13:0,CDR2 Trip,R,,This field indicates the number of 1st order incr/decr pulses accumulated within the most recent second order CDR voting interval. This value can be used to determine the magnitude of uncorrected receive clock ppm offset.
,,,,
R30.5799,Optical Rx Lane 6 2nd order CDR Observe,16'h0000,,
30.5799.15:14,Reserved,R,,
30.5799.13:0,CDR2 Trip,R,,This field indicates the number of 1st order incr/decr pulses accumulated within the most recent second order CDR voting interval. This value can be used to determine the magnitude of uncorrected receive clock ppm offset.
,,,,
R30.6055,Optical Rx Lane 7 2nd order CDR Observe,16'h0000,,
30.6055.15:14,Reserved,R,,
30.6055.13:0,CDR2 Trip,R,,This field indicates the number of 1st order incr/decr pulses accumulated within the most recent second order CDR voting interval. This value can be used to determine the magnitude of uncorrected receive clock ppm offset.
,,,,
R30.6311,Optical Rx Lane 8 2nd order CDR Observe,16'h0000,,
30.6311.15:14,Reserved,R,,
30.6311.13:0,CDR2 Trip,R,,This field indicates the number of 1st order incr/decr pulses accumulated within the most recent second order CDR voting interval. This value can be used to determine the magnitude of uncorrected receive clock ppm offset.
,,,,
R30.6567,Optical Rx Lane 9 2nd order CDR Observe,16'h0000,,
30.6567.15:14,Reserved,R,,
30.6567.13:0,CDR2 Trip,R,,This field indicates the number of 1st order incr/decr pulses accumulated within the most recent second order CDR voting interval. This value can be used to determine the magnitude of uncorrected receive clock ppm offset.
,,,,
,,,,
,,,,
R30.4264,Optical Rx Lane 0 PI position 1,16'h0000,,
30.4264.15:14,Reserved,R,,
30.4264.13:12,PI Selection value,R,00=PI0; 01= PI1; 10=PI2; 11=PI3;,These 2 bits are used to select which PI will present it's position information on bits [9:0] in this register [00] = PI0 will be selected for reading; [01] = PI1 will be selected for reading; [10] = PI2 will be selected for reading; [11] = PI3 will be selected for reading ;
30.4264.9:8,PI Quadrant value,R,,The current value of the interpolator quadrant can be read back through this field
30.4264.7:3,PI Code value,R,,The current value of the interpolator thermometer code can be read back through this field
30.4264.2:0,PI fractional code value,R,,The current value of the interpolator fractional code can be read back through this field
,,,,
R30.4520,Optical Rx Lane 1 PI position 1,16'h0000,,
30.4520.15:14,Reserved,R,,
30.4520.13:12,PI Selection value,R,00=PI0; 01= PI1; 10=PI2; 11=PI3;,These 2 bits are used to select which PI will present it's position information on bits [9:0] in this register [00] = PI0 will be selected for reading; [01] = PI1 will be selected for reading; [10] = PI2 will be selected for reading; [11] = PI3 will be selected for reading ;
30.4520.9:8,PI Quadrant value,R,,The current value of the interpolator quadrant can be read back through this field
30.4520.7:3,PI Code value,R,,The current value of the interpolator thermometer code can be read back through this field
30.4520.2:0,PI fractional code value,R,,The current value of the interpolator fractional code can be read back through this field
,,,,
R30.4776,Optical Rx Lane 2 PI position 1,16'h0000,,
30.4776.15:14,Reserved,R,,
30.4776.13:12,PI Selection value,R,00=PI0; 01= PI1; 10=PI2; 11=PI3;,These 2 bits are used to select which PI will present it's position information on bits [9:0] in this register [00] = PI0 will be selected for reading; [01] = PI1 will be selected for reading; [10] = PI2 will be selected for reading; [11] = PI3 will be selected for reading ;
30.4776.9:8,PI Quadrant value,R,,The current value of the interpolator quadrant can be read back through this field
30.4776.7:3,PI Code value,R,,The current value of the interpolator thermometer code can be read back through this field
30.4776.2:0,PI fractional code value,R,,The current value of the interpolator fractional code can be read back through this field
,,,,
R30.5032,Optical Rx Lane 3 PI position 1,16'h0000,,
30.5032.15:14,Reserved,R,,
30.5032.13:12,PI Selection value,R,00=PI0; 01= PI1; 10=PI2; 11=PI3;,These 2 bits are used to select which PI will present it's position information on bits [9:0] in this register [00] = PI0 will be selected for reading; [01] = PI1 will be selected for reading; [10] = PI2 will be selected for reading; [11] = PI3 will be selected for reading ;
30.5032.9:8,PI Quadrant value,R,,The current value of the interpolator quadrant can be read back through this field
30.5032.7:3,PI Code value,R,,The current value of the interpolator thermometer code can be read back through this field
30.5032.2:0,PI fractional code value,R,,The current value of the interpolator fractional code can be read back through this field
,,,,
R30.5288,Optical Rx Lane 4 PI position 1,16'h0000,,
30.5288.15:14,Reserved,R,,
30.5288.13:12,PI Selection value,R,00=PI0; 01= PI1; 10=PI2; 11=PI3;,These 2 bits are used to select which PI will present it's position information on bits [9:0] in this register [00] = PI0 will be selected for reading; [01] = PI1 will be selected for reading; [10] = PI2 will be selected for reading; [11] = PI3 will be selected for reading ;
30.5288.9:8,PI Quadrant value,R,,The current value of the interpolator quadrant can be read back through this field
30.5288.7:3,PI Code value,R,,The current value of the interpolator thermometer code can be read back through this field
30.5288.2:0,PI fractional code value,R,,The current value of the interpolator fractional code can be read back through this field
,,,,
R30.5544,Optical Rx Lane 5 PI position 1,16'h0000,,
30.5544.15:14,Reserved,R,,
30.5544.13:12,PI Selection value,R,00=PI0; 01= PI1; 10=PI2; 11=PI3;,These 2 bits are used to select which PI will present it's position information on bits [9:0] in this register [00] = PI0 will be selected for reading; [01] = PI1 will be selected for reading; [10] = PI2 will be selected for reading; [11] = PI3 will be selected for reading ;
30.5544.9:8,PI Quadrant value,R,,The current value of the interpolator quadrant can be read back through this field
30.5544.7:3,PI Code value,R,,The current value of the interpolator thermometer code can be read back through this field
30.5544.2:0,PI fractional code value,R,,The current value of the interpolator fractional code can be read back through this field
,,,,
R30.5800,Optical Rx Lane 6 PI position 1,16'h0000,,
30.5800.15:14,Reserved,R,,
30.5800.13:12,PI Selection value,R,00=PI0; 01= PI1; 10=PI2; 11=PI3;,These 2 bits are used to select which PI will present it's position information on bits [9:0] in this register [00] = PI0 will be selected for reading; [01] = PI1 will be selected for reading; [10] = PI2 will be selected for reading; [11] = PI3 will be selected for reading ;
30.5800.9:8,PI Quadrant value,R,,The current value of the interpolator quadrant can be read back through this field
30.5800.7:3,PI Code value,R,,The current value of the interpolator thermometer code can be read back through this field
30.5800.2:0,PI fractional code value,R,,The current value of the interpolator fractional code can be read back through this field
,,,,
R30.6056,Optical Rx Lane 7 PI position 1,16'h0000,,
30.6056.15:14,Reserved,R,,
30.6056.13:12,PI Selection value,R,00=PI0; 01= PI1; 10=PI2; 11=PI3;,These 2 bits are used to select which PI will present it's position information on bits [9:0] in this register [00] = PI0 will be selected for reading; [01] = PI1 will be selected for reading; [10] = PI2 will be selected for reading; [11] = PI3 will be selected for reading ;
30.6056.9:8,PI Quadrant value,R,,The current value of the interpolator quadrant can be read back through this field
30.6056.7:3,PI Code value,R,,The current value of the interpolator thermometer code can be read back through this field
30.6056.2:0,PI fractional code value,R,,The current value of the interpolator fractional code can be read back through this field
,,,,
R30.6312,Optical Rx Lane 8 PI position 1,16'h0000,,
30.6312.15:14,Reserved,R,,
30.6312.13:12,PI Selection value,R,00=PI0; 01= PI1; 10=PI2; 11=PI3;,These 2 bits are used to select which PI will present it's position information on bits [9:0] in this register [00] = PI0 will be selected for reading; [01] = PI1 will be selected for reading; [10] = PI2 will be selected for reading; [11] = PI3 will be selected for reading ;
30.6312.9:8,PI Quadrant value,R,,The current value of the interpolator quadrant can be read back through this field
30.6312.7:3,PI Code value,R,,The current value of the interpolator thermometer code can be read back through this field
30.6312.2:0,PI fractional code value,R,,The current value of the interpolator fractional code can be read back through this field
,,,,
R30.6568,Optical Rx Lane 9 PI position 1,16'h0000,,
30.6568.15:14,Reserved,R,,
30.6568.13:12,PI Selection value,R,00=PI0; 01= PI1; 10=PI2; 11=PI3;,These 2 bits are used to select which PI will present it's position information on bits [9:0] in this register [00] = PI0 will be selected for reading; [01] = PI1 will be selected for reading; [10] = PI2 will be selected for reading; [11] = PI3 will be selected for reading ;
30.6568.9:8,PI Quadrant value,R,,The current value of the interpolator quadrant can be read back through this field
30.6568.7:3,PI Code value,R,,The current value of the interpolator thermometer code can be read back through this field
30.6568.2:0,PI fractional code value,R,,The current value of the interpolator fractional code can be read back through this field
,,,,
,,,,
,,,,
R30.4265,Optical Rx Lane 0 2nd Order CDR debug 1,16'h0000,,
30.4265.15:7,Reserved,R,,
30.4265.6:2,State override,RW,,Use this field to manually override the value of the second order state code when enabled by bit[0] in this register 
30.4265.1,Reserved,R,,
30.4265.0,override enable,RW,0=disable; 1=enable,Set this field to 1'b1 to enable overriding of the second order state field
,,,,
R30.4521,Optical Rx Lane 1 2nd Order CDR debug 1,16'h0000,,
30.4521.15:7,Reserved,R,,
30.4521.6:2,State override,RW,,Use this field to manually override the value of the second order state code when enabled by bit[0] in this register 
30.4521.1,Reserved,R,,
30.4521.0,override enable,RW,0=disable; 1=enable,Set this field to 1'b1 to enable overriding of the second order state field
,,,,
R30.4777,Optical Rx Lane 2 2nd Order CDR debug 1,16'h0000,,
30.4777.15:7,Reserved,R,,
30.4777.6:2,State override,RW,,Use this field to manually override the value of the second order state code when enabled by bit[0] in this register 
30.4777.1,Reserved,R,,
30.4777.0,override enable,RW,0=disable; 1=enable,Set this field to 1'b1 to enable overriding of the second order state field
,,,,
R30.5033,Optical Rx Lane 3 2nd Order CDR debug 1,16'h0000,,
30.5033.15:7,Reserved,R,,
30.5033.6:2,State override,RW,,Use this field to manually override the value of the second order state code when enabled by bit[0] in this register 
30.5033.1,Reserved,R,,
30.5033.0,override enable,RW,0=disable; 1=enable,Set this field to 1'b1 to enable overriding of the second order state field
,,,,
R30.5289,Optical Rx Lane 4 2nd Order CDR debug 1,16'h0000,,
30.5289.15:7,Reserved,R,,
30.5289.6:2,State override,RW,,Use this field to manually override the value of the second order state code when enabled by bit[0] in this register 
30.5289.1,Reserved,R,,
30.5289.0,override enable,RW,0=disable; 1=enable,Set this field to 1'b1 to enable overriding of the second order state field
,,,,
R30.5545,Optical Rx Lane 5 2nd Order CDR debug 1,16'h0000,,
30.5545.15:7,Reserved,R,,
30.5545.6:2,State override,RW,,Use this field to manually override the value of the second order state code when enabled by bit[0] in this register 
30.5545.1,Reserved,R,,
30.5545.0,override enable,RW,0=disable; 1=enable,Set this field to 1'b1 to enable overriding of the second order state field
,,,,
R30.5801,Optical Rx Lane 6 2nd Order CDR debug 1,16'h0000,,
30.5801.15:7,Reserved,R,,
30.5801.6:2,State override,RW,,Use this field to manually override the value of the second order state code when enabled by bit[0] in this register 
30.5801.1,Reserved,R,,
30.5801.0,override enable,RW,0=disable; 1=enable,Set this field to 1'b1 to enable overriding of the second order state field
,,,,
R30.6057,Optical Rx Lane 7 2nd Order CDR debug 1,16'h0000,,
30.6057.15:7,Reserved,R,,
30.6057.6:2,State override,RW,,Use this field to manually override the value of the second order state code when enabled by bit[0] in this register 
30.6057.1,Reserved,R,,
30.6057.0,override enable,RW,0=disable; 1=enable,Set this field to 1'b1 to enable overriding of the second order state field
,,,,
R30.6313,Optical Rx Lane 8 2nd Order CDR debug 1,16'h0000,,
30.6313.15:7,Reserved,R,,
30.6313.6:2,State override,RW,,Use this field to manually override the value of the second order state code when enabled by bit[0] in this register 
30.6313.1,Reserved,R,,
30.6313.0,override enable,RW,0=disable; 1=enable,Set this field to 1'b1 to enable overriding of the second order state field
,,,,
R30.6569,Optical Rx Lane 9 2nd Order CDR debug 1,16'h0000,,
30.6569.15:7,Reserved,R,,
30.6569.6:2,State override,RW,,Use this field to manually override the value of the second order state code when enabled by bit[0] in this register 
30.6569.1,Reserved,R,,
30.6569.0,override enable,RW,0=disable; 1=enable,Set this field to 1'b1 to enable overriding of the second order state field
,,,,
,,,,
,,,,
R30.4266,Optical Rx Lane 0 2nd Order CDR debug 2,16'h0000,,
30.4266.15:5,Reserved,R,,
30.4266.4:0,2nd order CDR state,R,,Use this field to read the value of the second order adapted state. The MSB is a sign bit which represents the direction of second order contributions. 1'b1 =decrements. 1'b0 = increments
,,,,
R30.4522,Optical Rx Lane 1 2nd Order CDR debug 2,16'h0000,,
30.4522.15:5,Reserved,R,,
30.4522.4:0,2nd order CDR state,R,,Use this field to read the value of the second order adapted state. The MSB is a sign bit which represents the direction of second order contributions. 1'b1 =decrements. 1'b0 = increments
,,,,
R30.4778,Optical Rx Lane 2 2nd Order CDR debug 2,16'h0000,,
30.4778.15:5,Reserved,R,,
30.4778.4:0,2nd order CDR state,R,,Use this field to read the value of the second order adapted state. The MSB is a sign bit which represents the direction of second order contributions. 1'b1 =decrements. 1'b0 = increments
,,,,
R30.5034,Optical Rx Lane 3 2nd Order CDR debug 2,16'h0000,,
30.5034.15:5,Reserved,R,,
30.5034.4:0,2nd order CDR state,R,,Use this field to read the value of the second order adapted state. The MSB is a sign bit which represents the direction of second order contributions. 1'b1 =decrements. 1'b0 = increments
,,,,
R30.5290,Optical Rx Lane 4 2nd Order CDR debug 2,16'h0000,,
30.5290.15:5,Reserved,R,,
30.5290.4:0,2nd order CDR state,R,,Use this field to read the value of the second order adapted state. The MSB is a sign bit which represents the direction of second order contributions. 1'b1 =decrements. 1'b0 = increments
,,,,
R30.5546,Optical Rx Lane 5 2nd Order CDR debug 2,16'h0000,,
30.5546.15:5,Reserved,R,,
30.5546.4:0,2nd order CDR state,R,,Use this field to read the value of the second order adapted state. The MSB is a sign bit which represents the direction of second order contributions. 1'b1 =decrements. 1'b0 = increments
,,,,
R30.5802,Optical Rx Lane 6 2nd Order CDR debug 2,16'h0000,,
30.5802.15:5,Reserved,R,,
30.5802.4:0,2nd order CDR state,R,,Use this field to read the value of the second order adapted state. The MSB is a sign bit which represents the direction of second order contributions. 1'b1 =decrements. 1'b0 = increments
,,,,
R30.6058,Optical Rx Lane 7 2nd Order CDR debug 2,16'h0000,,
30.6058.15:5,Reserved,R,,
30.6058.4:0,2nd order CDR state,R,,Use this field to read the value of the second order adapted state. The MSB is a sign bit which represents the direction of second order contributions. 1'b1 =decrements. 1'b0 = increments
,,,,
R30.6314,Optical Rx Lane 8 2nd Order CDR debug 2,16'h0000,,
30.6314.15:5,Reserved,R,,
30.6314.4:0,2nd order CDR state,R,,Use this field to read the value of the second order adapted state. The MSB is a sign bit which represents the direction of second order contributions. 1'b1 =decrements. 1'b0 = increments
,,,,
R30.6570,Optical Rx Lane 9 2nd Order CDR debug 2,16'h0000,,
30.6570.15:5,Reserved,R,,
30.6570.4:0,2nd order CDR state,R,,Use this field to read the value of the second order adapted state. The MSB is a sign bit which represents the direction of second order contributions. 1'b1 =decrements. 1'b0 = increments
,,,,
,,,,
,,,,
,,,,
R30.4281,Optical Rx Lane 0 Eq offset control,16'h0000,,
30.4281.15:14,Reserved,R,,
30.4281.13:8,Eq offset state,R ,,Actual value of equalizer offset : either from autozeroing or by over-ride.
30.4281.7:2,Eq offset,RW,,Equalizer offset over-ride value to be applied
30.4281.1,Reserved,R,,
30.4281.0,Overwrite Eq offsets,RW,,Assert this bit = ‘1' to enable overwriting of the Rx Equalizer offset value. When this bit is asserted then offset will be overridden with the values in the Eq Offset field.
,,,,
R30.4537,Optical Rx Lane 1 Eq offset control,16'h0000,,
30.4537.15:14,Reserved,R,,
30.4537.13:8,Eq offset state,R ,,Actual value of equalizer offset : either from autozeroing or by over-ride.
30.4537.7:2,Eq offset,RW,,Equalizer offset over-ride value to be applied
30.4537.1,Reserved,R,,
30.4537.0,Overwrite Eq offsets,RW,,Assert this bit = ‘1' to enable overwriting of the Rx Equalizer offset value. When this bit is asserted then offset will be overridden with the values in the Eq Offset field.
,,,,
R30.4793,Optical Rx Lane 2 Eq offset control,16'h0000,,
30.4793.15:14,Reserved,R,,
30.4793.13:8,Eq offset state,R ,,Actual value of equalizer offset : either from autozeroing or by over-ride.
30.4793.7:2,Eq offset,RW,,Equalizer offset over-ride value to be applied
30.4793.1,Reserved,R,,
30.4793.0,Overwrite Eq offsets,RW,,Assert this bit = ‘1' to enable overwriting of the Rx Equalizer offset value. When this bit is asserted then offset will be overridden with the values in the Eq Offset field.
,,,,
R30.5049,Optical Rx Lane 3 Eq offset control,16'h0000,,
30.5049.15:14,Reserved,R,,
30.5049.13:8,Eq offset state,R ,,Actual value of equalizer offset : either from autozeroing or by over-ride.
30.5049.7:2,Eq offset,RW,,Equalizer offset over-ride value to be applied
30.5049.1,Reserved,R,,
30.5049.0,Overwrite Eq offsets,RW,,Assert this bit = ‘1' to enable overwriting of the Rx Equalizer offset value. When this bit is asserted then offset will be overridden with the values in the Eq Offset field.
,,,,
R30.5305,Optical Rx Lane 4 Eq offset control,16'h0000,,
30.5305.15:14,Reserved,R,,
30.5305.13:8,Eq offset state,R ,,Actual value of equalizer offset : either from autozeroing or by over-ride.
30.5305.7:2,Eq offset,RW,,Equalizer offset over-ride value to be applied
30.5305.1,Reserved,R,,
30.5305.0,Overwrite Eq offsets,RW,,Assert this bit = ‘1' to enable overwriting of the Rx Equalizer offset value. When this bit is asserted then offset will be overridden with the values in the Eq Offset field.
,,,,
R30.5561,Optical Rx Lane 5 Eq offset control,16'h0000,,
30.5561.15:14,Reserved,R,,
30.5561.13:8,Eq offset state,R ,,Actual value of equalizer offset : either from autozeroing or by over-ride.
30.5561.7:2,Eq offset,RW,,Equalizer offset over-ride value to be applied
30.5561.1,Reserved,R,,
30.5561.0,Overwrite Eq offsets,RW,,Assert this bit = ‘1' to enable overwriting of the Rx Equalizer offset value. When this bit is asserted then offset will be overridden with the values in the Eq Offset field.
,,,,
R30.5817,Optical Rx Lane 6 Eq offset control,16'h0000,,
30.5817.15:14,Reserved,R,,
30.5817.13:8,Eq offset state,R ,,Actual value of equalizer offset : either from autozeroing or by over-ride.
30.5817.7:2,Eq offset,RW,,Equalizer offset over-ride value to be applied
30.5817.1,Reserved,R,,
30.5817.0,Overwrite Eq offsets,RW,,Assert this bit = ‘1' to enable overwriting of the Rx Equalizer offset value. When this bit is asserted then offset will be overridden with the values in the Eq Offset field.
,,,,
R30.6073,Optical Rx Lane 7 Eq offset control,16'h0000,,
30.6073.15:14,Reserved,R,,
30.6073.13:8,Eq offset state,R ,,Actual value of equalizer offset : either from autozeroing or by over-ride.
30.6073.7:2,Eq offset,RW,,Equalizer offset over-ride value to be applied
30.6073.1,Reserved,R,,
30.6073.0,Overwrite Eq offsets,RW,,Assert this bit = ‘1' to enable overwriting of the Rx Equalizer offset value. When this bit is asserted then offset will be overridden with the values in the Eq Offset field.
,,,,
R30.6329,Optical Rx Lane 8 Eq offset control,16'h0000,,
30.6329.15:14,Reserved,R,,
30.6329.13:8,Eq offset state,R ,,Actual value of equalizer offset : either from autozeroing or by over-ride.
30.6329.7:2,Eq offset,RW,,Equalizer offset over-ride value to be applied
30.6329.1,Reserved,R,,
30.6329.0,Overwrite Eq offsets,RW,,Assert this bit = ‘1' to enable overwriting of the Rx Equalizer offset value. When this bit is asserted then offset will be overridden with the values in the Eq Offset field.
,,,,
R30.6585,Optical Rx Lane 9 Eq offset control,16'h0000,,
30.6585.15:14,Reserved,R,,
30.6585.13:8,Eq offset state,R ,,Actual value of equalizer offset : either from autozeroing or by over-ride.
30.6585.7:2,Eq offset,RW,,Equalizer offset over-ride value to be applied
30.6585.1,Reserved,R,,
30.6585.0,Overwrite Eq offsets,RW,,Assert this bit = ‘1' to enable overwriting of the Rx Equalizer offset value. When this bit is asserted then offset will be overridden with the values in the Eq Offset field.
,,,,
,,,,
,,,,
R30.4288,Optical Rx Lane 0 Amux control,16'h0000,,
30.4288.15:14,Reserved,R,,
30.4288.13:12,Equalizer offset correction method,RW,,Equalizer offset correction method
30.4288.11:9,Reserved,R,,
30.4288.8,Speed up timers,RW,,Reserved for simulation use. Do not assert on real device
30.4288.7,Reserved,R,,
30.4288.6:4,PLL Amux select,RW,,A 3 way binary coded field which will be decoded inside RXD to produce a 1 hot 8 way AMUX observe select.
30.4288.3:0,Rx Amux select,RW,,A 4 way binary coded field which will be decoded inside RXD to produce a 1 hot 16 way AMUX observe select.
,,,,
R30.4544,Optical Rx Lane 1 Amux control,16'h0000,,
30.4544.15:14,Reserved,R,,
30.4544.13:12,Equalizer offset correction method,RW,,Equalizer offset correction method
30.4544.11:9,Reserved,R,,
30.4544.8,Speed up timers,RW,,Reserved for simulation use. Do not assert on real device
30.4544.7,Reserved,R,,
30.4544.6:4,PLL Amux select,RW,,A 3 way binary coded field which will be decoded inside RXD to produce a 1 hot 8 way AMUX observe select.
30.4544.3:0,Rx Amux select,RW,,A 4 way binary coded field which will be decoded inside RXD to produce a 1 hot 16 way AMUX observe select.
,,,,
R30.4800,Optical Rx Lane 2 Amux control,16'h0000,,
30.4800.15:14,Reserved,R,,
30.4800.13:12,Equalizer offset correction method,RW,,Equalizer offset correction method
30.4800.11:9,Reserved,R,,
30.4800.8,Speed up timers,RW,,Reserved for simulation use. Do not assert on real device
30.4800.7,Reserved,R,,
30.4800.6:4,PLL Amux select,RW,,A 3 way binary coded field which will be decoded inside RXD to produce a 1 hot 8 way AMUX observe select.
30.4800.3:0,Rx Amux select,RW,,A 4 way binary coded field which will be decoded inside RXD to produce a 1 hot 16 way AMUX observe select.
,,,,
R30.5056,Optical Rx Lane 3 Amux control,16'h0000,,
30.5056.15:14,Reserved,R,,
30.5056.13:12,Equalizer offset correction method,RW,,Equalizer offset correction method
30.5056.11:9,Reserved,R,,
30.5056.8,Speed up timers,RW,,Reserved for simulation use. Do not assert on real device
30.5056.7,Reserved,R,,
30.5056.6:4,PLL Amux select,RW,,A 3 way binary coded field which will be decoded inside RXD to produce a 1 hot 8 way AMUX observe select.
30.5056.3:0,Rx Amux select,RW,,A 4 way binary coded field which will be decoded inside RXD to produce a 1 hot 16 way AMUX observe select.
,,,,
R30.5312,Optical Rx Lane 4 Amux control,16'h0000,,
30.5312.15:14,Reserved,R,,
30.5312.13:12,Equalizer offset correction method,RW,,Equalizer offset correction method
30.5312.11:9,Reserved,R,,
30.5312.8,Speed up timers,RW,,Reserved for simulation use. Do not assert on real device
30.5312.7,Reserved,R,,
