30.9144.0,SA offset override,RW,0=disable; 1=enable,"Assert this bit = ‘1' to enable overwriting of the sense amp offset values. When this bit is asserted then ALL 8 sense amp offsets will be overridden with the values in their respective RX Sense AMP Offset Control Registers 1-8. Selective sense amp offset overriding is not directly possible since there is no individual overwrite enable per sense amp. However, this can be achieved indirectly by first reading the sense amp offset value and then writing the same value back as the overwite value for that a particular sense amp. "
,,,,
R30.9400,Host Rx Lane 4 Sense Amp offset ctl 9,16'h0002,,
30.9400.15:2,Reserved,R,,
30.9400.1,SA enable,R,0=disable; 1=enable,Enable Sense Amps
30.9400.0,SA offset override,RW,0=disable; 1=enable,"Assert this bit = ‘1' to enable overwriting of the sense amp offset values. When this bit is asserted then ALL 8 sense amp offsets will be overridden with the values in their respective RX Sense AMP Offset Control Registers 1-8. Selective sense amp offset overriding is not directly possible since there is no individual overwrite enable per sense amp. However, this can be achieved indirectly by first reading the sense amp offset value and then writing the same value back as the overwite value for that a particular sense amp. "
,,,,
R30.9656,Host Rx Lane 5 Sense Amp offset ctl 9,16'h0002,,
30.9656.15:2,Reserved,R,,
30.9656.1,SA enable,R,0=disable; 1=enable,Enable Sense Amps
30.9656.0,SA offset override,RW,0=disable; 1=enable,"Assert this bit = ‘1' to enable overwriting of the sense amp offset values. When this bit is asserted then ALL 8 sense amp offsets will be overridden with the values in their respective RX Sense AMP Offset Control Registers 1-8. Selective sense amp offset overriding is not directly possible since there is no individual overwrite enable per sense amp. However, this can be achieved indirectly by first reading the sense amp offset value and then writing the same value back as the overwite value for that a particular sense amp. "
,,,,
R30.9912,Host Rx Lane 6 Sense Amp offset ctl 9,16'h0002,,
30.9912.15:2,Reserved,R,,
30.9912.1,SA enable,R,0=disable; 1=enable,Enable Sense Amps
30.9912.0,SA offset override,RW,0=disable; 1=enable,"Assert this bit = ‘1' to enable overwriting of the sense amp offset values. When this bit is asserted then ALL 8 sense amp offsets will be overridden with the values in their respective RX Sense AMP Offset Control Registers 1-8. Selective sense amp offset overriding is not directly possible since there is no individual overwrite enable per sense amp. However, this can be achieved indirectly by first reading the sense amp offset value and then writing the same value back as the overwite value for that a particular sense amp. "
,,,,
R30.10168,Host Rx Lane 7 Sense Amp offset ctl 9,16'h0002,,
30.10168.15:2,Reserved,R,,
30.10168.1,SA enable,R,0=disable; 1=enable,Enable Sense Amps
30.10168.0,SA offset override,RW,0=disable; 1=enable,"Assert this bit = ‘1' to enable overwriting of the sense amp offset values. When this bit is asserted then ALL 8 sense amp offsets will be overridden with the values in their respective RX Sense AMP Offset Control Registers 1-8. Selective sense amp offset overriding is not directly possible since there is no individual overwrite enable per sense amp. However, this can be achieved indirectly by first reading the sense amp offset value and then writing the same value back as the overwite value for that a particular sense amp. "
,,,,
R30.10424,Host Rx Lane 8 Sense Amp offset ctl 9,16'h0002,,
30.10424.15:2,Reserved,R,,
30.10424.1,SA enable,R,0=disable; 1=enable,Enable Sense Amps
30.10424.0,SA offset override,RW,0=disable; 1=enable,"Assert this bit = ‘1' to enable overwriting of the sense amp offset values. When this bit is asserted then ALL 8 sense amp offsets will be overridden with the values in their respective RX Sense AMP Offset Control Registers 1-8. Selective sense amp offset overriding is not directly possible since there is no individual overwrite enable per sense amp. However, this can be achieved indirectly by first reading the sense amp offset value and then writing the same value back as the overwite value for that a particular sense amp. "
,,,,
R30.10680,Host Rx Lane 9 Sense Amp offset ctl 9,16'h0002,,
30.10680.15:2,Reserved,R,,
30.10680.1,SA enable,R,0=disable; 1=enable,Enable Sense Amps
30.10680.0,SA offset override,RW,0=disable; 1=enable,"Assert this bit = ‘1' to enable overwriting of the sense amp offset values. When this bit is asserted then ALL 8 sense amp offsets will be overridden with the values in their respective RX Sense AMP Offset Control Registers 1-8. Selective sense amp offset overriding is not directly possible since there is no individual overwrite enable per sense amp. However, this can be achieved indirectly by first reading the sense amp offset value and then writing the same value back as the overwite value for that a particular sense amp. "
